committee_thomas_id,bioguide_id,member_thomas_id,rank,member_name,party,title
SSHR09,R000307,00968,6,Pat Roberts,majority,
SSHR09,C001075,01925,7,Bill Cassidy,majority,
SSHR09,A000360,01695,8,Lamar Alexander,majority,Ex Officio
SSHR09,C001070,01828,1,"Robert P. Casey, Jr.",minority,Ranking Member
SSHR09,M000702,00802,2,Barbara A. Mikulski,minority,
SSHR09,S000033,01010,3,Bernard Sanders,minority,
SSHR09,F000457,01969,4,Al Franken,minority,
SSHR09,B001267,01965,5,Michael F. Bennet,minority,
SSHR09,M001111,01409,6,Patty Murray,minority,Ex Officio
SSAP18,B000575,01464,1,Roy Blunt,majority,Chairman
SSAP18,M000934,01507,2,Jerry Moran,majority,
SSAP18,S000320,01049,3,Richard C. Shelby,majority,
SSAP18,C000567,00213,4,Thad Cochran,majority,
SSAP18,A000360,01695,5,Lamar Alexander,majority,
SSAP18,G000359,00452,6,Lindsey Graham,majority,
SSAP18,K000360,01647,7,Mark Kirk,majority,
SSAP18,C001075,01925,8,Bill Cassidy,majority,
SSAP18,C001047,01676,9,Shelley Moore Capito,majority,
SSAP18,L000575,02050,10,James Lankford,majority,
SSAP18,M001111,01409,1,Patty Murray,minority,Ranking Member
SSAP18,D000563,00326,2,Richard J. Durbin,minority,
SSAP18,R000122,00949,3,Jack Reed,minority,
SSAP18,M000702,00802,4,Barbara A. Mikulski,minority,
SSAP18,S001181,01901,5,Jeanne Shaheen,minority,
SSAP18,M001176,01900,6,Jeff Merkley,minority,
SSAP18,S001194,02173,7,Brian Schatz,minority,
SSAP18,B001230,01558,8,Tammy Baldwin,minority,
HSPW05,L000554,00699,1,Frank A. LoBiondo,majority,Chair
HSPW05,Y000033,01256,2,Don Young,majority,
HSPW05,D000533,00322,3,John J. Duncan Jr.,majority,
HSPW05,M000689,00800,4,John L. Mica,majority,
HSPW05,G000546,01656,5,Sam Graves,majority,
HSPW05,M001150,01731,6,Candice S. Miller,majority,
HSPW05,F000460,02067,7,Blake Farenthold,majority,
HSPW05,H001051,02044,8,Richard L. Hanna,majority,
HSPW05,R000587,02073,9,Reid J. Ribble,majority,
HSPW05,M001187,02142,10,Mark Meadows,majority,
HSPW05,D000619,02126,11,Rodney Davis,majority,
HSPW05,S000051,01012,12,Mark Sanford,majority,
HSPW05,W000810,02008,13,Rob Woodall,majority,
HSPW05,R000592,02017,14,Todd Rokita,majority,
HSPW05,C001106,02266,15,Ryan A. Costello,majority,
HSPW05,W000820,02232,16,Mimi Walters,majority,
HSPW05,C001105,02273,17,Barbara Comstock,majority,
HSPW05,C001107,02235,18,Carlos Curbelo,majority,
HSPW05,Z000017,02261,19,Lee M. Zeldin,majority,
HSPW05,S001154,01681,20,Bill Shuster,majority,Ex Officio
HSPW05,L000560,01675,1,Rick Larsen,minority,Ranking Member
HSPW05,N000147,00868,2,Eleanor Holmes Norton,minority,
HSPW05,J000126,00599,3,Eddie Bernice Johnson,minority,
HSPW05,L000563,01781,4,Daniel Lipinski,minority,
HSPW05,C001072,01889,5,André Carson,minority,
HSPW05,K000368,01907,6,Ann Kirkpatrick,minority,
HSPW05,T000468,01940,7,Dina Titus,minority,
HSPW05,M001185,02150,8,Sean Patrick Maloney,minority,
HSPW05,B001286,02127,9,Cheri Bustos,minority,
HSPW05,B001285,02106,10,Julia Brownley,minority,
HSPW05,C001037,01564,11,Michael E. Capuano,minority,
HSPW05,C001068,01878,12,Steve Cohen,minority,
HSPW05,N000127,00867,13,Richard M. Nolan,minority,
HSPW05,G000559,01973,14,John Garamendi,minority,
HSPW05,D000191,00279,15,Peter A. DeFazio,minority,Ex Officio
SSCM26,W000437,01226,1,Roger F. Wicker,majority,Chairman
SSCM26,B000575,01464,2,Roy Blunt,majority,
SSCM26,R000595,02084,3,Marco Rubio,majority,
SSCM26,A000368,02075,4,Kelly Ayotte,majority,
SSCM26,C001098,02175,5,Ted Cruz,majority,
SSCM26,F000463,02179,6,Deb Fischer,majority,
SSCM26,M000934,01507,7,Jerry Moran,majority,
SSCM26,S001198,02290,8,Daniel Sullivan,majority,
SSCM26,J000293,02086,9,Ron Johnson,majority,
SSCM26,H001041,01863,10,Dean Heller,majority,
SSCM26,G000562,01998,11,Cory Gardner,majority,
SSCM26,D000618,02138,12,Steve Daines,majority,
SSCM26,T000250,01534,13,John Thune,majority,Ex Officio
SSCM26,S001194,02173,1,Brian Schatz,minority,Ranking Member
SSCM26,C000127,00172,2,Maria Cantwell,minority,
SSCM26,M001170,01820,3,Claire McCaskill,minority,
SSCM26,K000367,01826,4,Amy Klobuchar,minority,
SSCM26,B001277,02076,5,Richard Blumenthal,minority,
SSCM26,M000133,00735,6,Edward J. Markey,minority,
SSCM26,B001288,02194,7,Cory A. Booker,minority,
SSCM26,U000039,01567,8,Tom Udall,minority,
SSCM26,M001183,01983,9,"Joe Manchin, III",minority,
SSCM26,P000595,01929,10,Gary Peters,minority,
SSCM26,N000032,00859,11,Bill Nelson,minority,Ex Officio
HSED02,R000582,01954,1,David P. Roe,majority,Chair
HSED02,W000795,01688,2,Joe Wilson,majority,
HSED02,F000450,01791,3,Virginia Foxx,majority,
HSED02,W000798,01855,4,Tim Walberg,majority,
HSED02,S000018,01009,5,Matt Salmon,majority,
HSED02,G000558,01922,6,Brett Guthrie,majority,
HSED02,B001269,02054,7,Lou Barletta,majority,
HSED02,H001055,02040,8,Joseph J. Heck,majority,
HSED02,M001189,02130,9,Luke Messer,majority,
HSED02,B001289,02197,10,Bradley Byrne,majority,
HSED02,C001103,02236,11,"Earl L. ""Buddy"" Carter",majority,
HSED02,G000576,02276,12,Glenn Grothman,majority,
HSED02,A000372,02239,13,Rick W. Allen,majority,
HSED02,P000598,01910,1,Jared Polis,minority,Ranking Member
HSED02,C001069,01836,2,Joe Courtney,minority,
HSED02,P000607,02171,3,Mark Pocan,minority,
HSED02,H000636,01490,4,Rubén Hinojosa,minority,
HSED02,S001177,01962,5,Gregorio Kilili Camacho Sablan,minority,
HSED02,W000808,02004,6,Frederica S. Wilson,minority,
HSED02,B001278,02092,7,Suzanne Bonamici,minority,
HSED02,T000472,02110,8,Mark Takano,minority,
HSED02,J000294,02149,9,Hakeem S. Jeffries,minority,
HSED02,S000185,01037,10,"Robert C. ""Bobby"" Scott",minority,
HSFA05,S000018,01009,1,Matt Salmon,majority,Chair
HSFA05,R000409,00979,2,Dana Rohrabacher,majority,
HSFA05,C000266,00186,3,Steve Chabot,majority,
HSFA05,M001179,02053,4,Tom Marino,majority,
HSFA05,D000615,02057,5,Jeff Duncan,majority,
HSFA05,B001274,01987,6,Mo Brooks,majority,
HSFA05,P000605,02157,7,Scott Perry,majority,
HSFA05,D000616,02062,8,Scott DesJarlais,majority,
HSFA05,S000344,01526,1,Brad Sherman,minority,Ranking Member
HSFA05,B001287,02102,2,Ami Bera,minority,
HSFA05,G000571,02122,3,Tulsi Gabbard,minority,
HSFA05,L000579,02111,4,Alan S. Lowenthal,minority,
HSFA05,C001078,01959,5,Gerald E. Connolly,minority,
HSFA05,M001188,02148,6,Grace Meng,minority,
HSHM12,M001197,02225,1,Martha McSally,majority,Chair
HSHM12,M001179,02053,2,Tom Marino,majority,
HSHM12,W000819,02255,3,Mark Walker,majority,
HSHM12,L000583,02238,4,Barry Loudermilk,majority,
HSHM12,D000625,02293,5,Daniel M. Donovan Jr.,majority,
HSHM12,M001157,01804,6,Michael T. McCaul,majority,Ex Officio
HSHM12,P000604,02097,1,Donald M. Payne Jr.,minority,Ranking Member
HSHM12,W000822,02259,2,Bonnie Watson Coleman,minority,
HSHM12,R000602,02262,3,Kathleen M. Rice,minority,
HSHM12,T000193,01151,4,Bennie G. Thompson,minority,Ex Officio
SSCM25,F000463,02179,1,Deb Fischer,majority,Chairman
SSCM25,W000437,01226,2,Roger F. Wicker,majority,
SSCM25,B000575,01464,3,Roy Blunt,majority,
SSCM25,A000368,02075,4,Kelly Ayotte,majority,
SSCM25,M000934,01507,5,Jerry Moran,majority,
SSCM25,S001198,02290,6,Daniel Sullivan,majority,
SSCM25,J000293,02086,7,Ron Johnson,majority,
SSCM25,H001041,01863,8,Dean Heller,majority,
SSCM25,D000618,02138,9,Steve Daines,majority,
SSCM25,T000250,01534,10,John Thune,majority,Ex Officio
SSCM25,B001288,02194,1,Cory A. Booker,minority,Ranking Member
SSCM25,C000127,00172,2,Maria Cantwell,minority,
SSCM25,M001170,01820,3,Claire McCaskill,minority,
SSCM25,K000367,01826,4,Amy Klobuchar,minority,
SSCM25,B001277,02076,5,Richard Blumenthal,minority,
SSCM25,S001194,02173,6,Brian Schatz,minority,
SSCM25,M000133,00735,7,Edward J. Markey,minority,
SSCM25,U000039,01567,8,Tom Udall,minority,
SSCM25,N000032,00859,9,Bill Nelson,minority,Ex Officio
SSFR06,R000595,02084,1,Marco Rubio,majority,Chairman
SSFR06,F000444,01633,2,Jeff Flake,majority,
SSFR06,G000562,01998,3,Cory Gardner,majority,
SSFR06,P000612,02286,4,David Perdue,majority,
SSFR06,I000055,01608,5,Johnny Isakson,majority,
SSFR06,C001071,01825,6,Bob Corker,majority,Ex Officio
SSFR06,B000711,00116,1,Barbara Boxer,minority,Ranking Member
SSFR06,U000039,01567,2,Tom Udall,minority,
SSFR06,K000384,02176,3,Tim Kaine,minority,
SSFR06,M000133,00735,4,Edward J. Markey,minority,
SSFR06,C000141,00174,5,Benjamin L. Cardin,minority,Ex Officio
SSEG03,B001261,01881,1,John Barrasso,majority,Chairman
SSEG03,C001047,01676,2,Shelley Moore Capito,majority,
SSEG03,R000584,01896,3,James E. Risch,majority,
SSEG03,L000577,02080,4,Mike Lee,majority,
SSEG03,D000618,02138,5,Steve Daines,majority,
SSEG03,C001075,01925,6,Bill Cassidy,majority,
SSEG03,G000562,01998,7,Cory Gardner,majority,
SSEG03,H001061,02079,8,John Hoeven,majority,
SSEG03,F000444,01633,9,Jeff Flake,majority,
SSEG03,A000360,01695,10,Lamar Alexander,majority,
SSEG03,M001153,01694,11,Lisa Murkowski,majority,Ex Officio
SSEG03,W000779,01247,1,Ron Wyden,minority,Ranking Member
SSEG03,S000770,01531,2,Debbie Stabenow,minority,
SSEG03,F000457,01969,3,Al Franken,minority,
SSEG03,M001183,01983,4,"Joe Manchin, III",minority,
SSEG03,H001046,01937,5,Martin Heinrich,minority,
SSEG03,H001042,01844,6,Mazie K. Hirono,minority,
SSEG03,W000817,02182,7,Elizabeth Warren,minority,
SSEG03,C000127,00172,8,Maria Cantwell,minority,Ex Officio
HSAP06,C000059,00165,1,Ken Calvert,majority,Chair
HSAP06,S001148,01590,2,Michael K. Simpson,majority,Vice Chair
HSAP06,C001053,01742,3,Tom Cole,majority,
HSAP06,J000295,02154,4,David P. Joyce,majority,
HSAP06,S001192,02168,5,Chris Stewart,majority,
HSAP06,A000369,02090,6,Mark E. Amodei,majority,
HSAP06,J000297,02278,7,Evan H. Jenkins,majority,
HSAP06,M001143,01653,1,Betty McCollum,minority,Ranking Member
HSAP06,P000597,01927,2,Chellie Pingree,minority,
HSAP06,K000381,02169,3,Derek Kilmer,minority,
HSAP06,I000057,01663,4,Steve Israel,minority,
SSAS13,W000437,01226,1,Roger F. Wicker,majority,Chairman
SSAS13,S001141,01548,2,Jeff Sessions,majority,
SSAS13,A000368,02075,3,Kelly Ayotte,majority,
SSAS13,R000605,02288,4,Mike Rounds,majority,
SSAS13,T000476,02291,5,Thom Tillis,majority,
SSAS13,S001198,02290,6,Daniel Sullivan,majority,
SSAS13,C001098,02175,7,Ted Cruz,majority,
SSAS13,M000303,00754,8,John McCain,majority,Ex Officio
SSAS13,H001042,01844,1,Mazie K. Hirono,minority,Ranking Member
SSAS13,N000032,00859,2,Bill Nelson,minority,
SSAS13,S001181,01901,3,Jeanne Shaheen,minority,
SSAS13,B001277,02076,4,Richard Blumenthal,minority,
SSAS13,K000384,02176,5,Tim Kaine,minority,
SSAS13,K000383,02185,6,"Angus S. King, Jr.",minority,
SSAS13,R000122,00949,7,Jack Reed,minority,Ex Officio
SSCM,T000250,01534,1,John Thune,majority,Chairman
SSCM,W000437,01226,2,Roger F. Wicker,majority,
SSCM,B000575,01464,3,Roy Blunt,majority,
SSCM,R000595,02084,4,Marco Rubio,majority,
SSCM,A000368,02075,5,Kelly Ayotte,majority,
SSCM,C001098,02175,6,Ted Cruz,majority,
SSCM,F000463,02179,7,Deb Fischer,majority,
SSCM,M000934,01507,8,Jerry Moran,majority,
SSCM,S001198,02290,9,Daniel Sullivan,majority,
SSCM,J000293,02086,10,Ron Johnson,majority,
SSCM,H001041,01863,11,Dean Heller,majority,
SSCM,G000562,01998,12,Cory Gardner,majority,
SSCM,D000618,02138,13,Steve Daines,majority,
SSCM,N000032,00859,1,Bill Nelson,minority,Ranking Member
SSCM,C000127,00172,2,Maria Cantwell,minority,
SSCM,M001170,01820,3,Claire McCaskill,minority,
SSCM,K000367,01826,4,Amy Klobuchar,minority,
SSCM,B001277,02076,5,Richard Blumenthal,minority,
SSCM,S001194,02173,6,Brian Schatz,minority,
SSCM,M000133,00735,7,Edward J. Markey,minority,
SSCM,B001288,02194,8,Cory A. Booker,minority,
SSCM,U000039,01567,9,Tom Udall,minority,
SSCM,M001183,01983,10,"Joe Manchin, III",minority,
SSCM,P000595,01929,11,Gary Peters,minority,
SSCM22,R000595,02084,1,Marco Rubio,majority,Chairman
SSCM22,W000437,01226,2,Roger F. Wicker,majority,
SSCM22,A000368,02075,3,Kelly Ayotte,majority,
SSCM22,C001098,02175,4,Ted Cruz,majority,
SSCM22,S001198,02290,5,Daniel Sullivan,majority,
SSCM22,J000293,02086,6,Ron Johnson,majority,
SSCM22,T000250,01534,7,John Thune,majority,Ex Officio
SSCM22,B001288,02194,1,Cory A. Booker,minority,Ranking Member
SSCM22,C000127,00172,2,Maria Cantwell,minority,
SSCM22,B001277,02076,3,Richard Blumenthal,minority,
SSCM22,M000133,00735,4,Edward J. Markey,minority,
SSCM22,S001194,02173,5,Brian Schatz,minority,
SSCM22,P000595,01929,6,Gary Peters,minority,
SSCM22,N000032,00859,7,Bill Nelson,minority,Ex Officio
SCNC,G000386,00457,1,Chuck Grassley,majority,Chairman
SCNC,C001056,01692,2,John Cornyn,majority,
SCNC,R000584,01896,3,James E. Risch,majority,
SCNC,S001141,01548,4,Jeff Sessions,majority,
SCNC,F000062,01332,1,Dianne Feinstein,minority,
SCNC,S000148,01036,2,Charles E. Schumer,minority,
SCNC,W000802,01823,3,Sheldon Whitehouse,minority,
SSBK09,S001184,02056,1,Tim Scott,majority,Chairman
SSBK09,C000880,00250,2,Mike Crapo,majority,
SSBK09,H001041,01863,3,Dean Heller,majority,
SSBK09,M000934,01507,4,Jerry Moran,majority,
SSBK09,C001071,01825,5,Bob Corker,majority,
SSBK09,C001095,02098,6,Tom Cotton,majority,
SSBK09,R000605,02288,7,Mike Rounds,majority,
SSBK09,V000127,01609,8,David Vitter,majority,
SSBK09,S000320,01049,9,Richard C. Shelby,majority,Ex Officio
SSBK09,M000639,00791,1,Robert Menendez,minority,Ranking Member
SSBK09,R000122,00949,2,Jack Reed,minority,
SSBK09,S000148,01036,3,Charles E. Schumer,minority,
SSBK09,T000464,01829,4,Jon Tester,minority,
SSBK09,M001176,01900,5,Jeff Merkley,minority,
SSBK09,H001069,02174,6,Heidi Heitkamp,minority,
SSBK09,D000607,01850,7,Joe Donnelly,minority,
SSBK09,B000944,00136,8,Sherrod Brown,minority,Ex Officio
HSPW07,H001048,01909,1,Duncan Hunter,majority,Chair
HSPW07,Y000033,01256,2,Don Young,majority,
HSPW07,L000554,00699,3,Frank A. LoBiondo,majority,
HSPW07,G000563,02049,4,Bob Gibbs,majority,
HSPW07,S000051,01012,5,Mark Sanford,majority,
HSPW07,G000577,02245,6,Garret Graves,majority,
HSPW07,C001107,02235,7,Carlos Curbelo,majority,
HSPW07,R000603,02256,8,David Rouzer,majority,
HSPW07,Z000017,02261,9,Lee M. Zeldin,majority,
HSPW07,S001154,01681,10,Bill Shuster,majority,Ex Officio
HSPW07,G000559,01973,1,John Garamendi,minority,Ranking Member
HSPW07,C000984,00256,2,Elijah E. Cummings,minority,
HSPW07,B000911,00132,3,Corrine Brown,minority,
HSPW07,H001063,02089,4,Janice Hahn,minority,
HSPW07,F000462,02119,5,Lois Frankel,minority,
HSPW07,B001285,02106,6,Julia Brownley,minority,
HSPW07,D000191,00279,7,Peter A. DeFazio,minority,Ex Officio
SSJU25,C001098,02175,1,Ted Cruz,majority,Chairman
SSJU25,G000386,00457,2,Chuck Grassley,majority,
SSJU25,H000338,01351,3,Orrin G. Hatch,majority,
SSJU25,S001141,01548,4,Jeff Sessions,majority,
SSJU25,F000444,01633,5,Jeff Flake,majority,
SSJU25,G000359,00452,6,Lindsey Graham,majority,
SSJU25,L000577,02080,7,Mike Lee,majority,
SSJU25,V000127,01609,8,David Vitter,majority,
SSJU25,C001088,01984,1,Christopher A. Coons,minority,Ranking Member
SSJU25,F000062,01332,2,Dianne Feinstein,minority,
SSJU25,D000563,00326,3,Richard J. Durbin,minority,
SSJU25,S000148,01036,4,Charles E. Schumer,minority,
SSJU25,W000802,01823,5,Sheldon Whitehouse,minority,
SSJU25,K000367,01826,6,Amy Klobuchar,minority,
SSJU25,B001277,02076,7,Richard Blumenthal,minority,
HSJU03,I000056,01640,1,Darrell E. Issa,majority,Chair
HSJU03,C001093,02121,2,Doug Collins,majority,Vice Chair
HSJU03,S000244,01041,3,F. James Sensenbrenner Jr.,majority,
HSJU03,S000583,01075,4,Lamar Smith,majority,
HSJU03,C000266,00186,5,Steve Chabot,majority,
HSJU03,F000445,01683,6,J. Randy Forbes,majority,
HSJU03,F000448,01707,7,Trent Franks,majority,
HSJU03,J000289,01868,8,Jim Jordan,majority,
HSJU03,P000592,01802,9,Ted Poe,majority,
HSJU03,C001076,01956,10,Jason Chaffetz,majority,
HSJU03,M001179,02053,11,Tom Marino,majority,
HSJU03,F000460,02067,12,Blake Farenthold,majority,
HSJU03,D000621,02116,13,Ron DeSantis,majority,
HSJU03,W000820,02232,14,Mimi Walters,majority,
HSJU03,N000002,00850,1,Jerrold Nadler,minority,Ranking Member
HSJU03,C001080,01970,2,Judy Chu,minority,
HSJU03,D000610,01976,3,Theodore E. Deutch,minority,
HSJU03,B001270,01996,4,Karen Bass,minority,
HSJU03,R000588,02023,5,Cedric L. Richmond,minority,
HSJU03,D000617,02096,6,Suzan K. DelBene,minority,
HSJU03,J000294,02149,7,Hakeem S. Jeffries,minority,
HSJU03,C001084,02055,8,David N. Cicilline,minority,
HSJU03,P000608,02113,9,Scott H. Peters,minority,
HSJU03,L000397,00701,10,Zoe Lofgren,minority,
HSJU03,C001068,01878,11,Steve Cohen,minority,
HSJU03,J000288,01843,12,"Henry C. ""Hank"" Johnson Jr.",minority,
HSPW,S001154,01681,1,Bill Shuster,majority,Chair
HSPW,Y000033,01256,2,Don Young,majority,
HSPW,D000533,00322,3,John J. Duncan Jr.,majority,Vice Chair
HSPW,M000689,00800,4,John L. Mica,majority,
HSPW,L000554,00699,5,Frank A. LoBiondo,majority,
HSPW,G000546,01656,6,Sam Graves,majority,
HSPW,M001150,01731,7,Candice S. Miller,majority,
HSPW,H001048,01909,8,Duncan Hunter,majority,
HSPW,C001087,01989,9,"Eric A. ""Rick"" Crawford",majority,
HSPW,B001269,02054,10,Lou Barletta,majority,
HSPW,F000460,02067,11,Blake Farenthold,majority,
HSPW,G000563,02049,12,Bob Gibbs,majority,
HSPW,H001051,02044,13,Richard L. Hanna,majority,
HSPW,W000806,02002,14,Daniel Webster,majority,
HSPW,D000612,01995,15,Jeff Denham,majority,
HSPW,R000587,02073,16,Reid J. Ribble,majority,
HSPW,M001184,02094,17,Thomas Massie,majority,
HSPW,R000597,02160,18,Tom Rice,majority,
HSPW,M001187,02142,19,Mark Meadows,majority,
HSPW,P000605,02157,20,Scott Perry,majority,
HSPW,D000619,02126,21,Rodney Davis,majority,
HSPW,S000051,01012,22,Mark Sanford,majority,
HSPW,W000810,02008,23,Rob Woodall,majority,
HSPW,R000592,02017,24,Todd Rokita,majority,
HSPW,K000386,02264,25,John Katko,majority,
HSPW,B001291,02270,26,Brian Babin,majority,
HSPW,H001070,02260,27,Cresent Hardy,majority,
HSPW,C001106,02266,28,Ryan A. Costello,majority,
HSPW,G000577,02245,29,Garret Graves,majority,
HSPW,W000820,02232,30,Mimi Walters,majority,
HSPW,C001105,02273,31,Barbara Comstock,majority,
HSPW,C001107,02235,32,Carlos Curbelo,majority,
HSPW,R000603,02256,33,David Rouzer,majority,
HSPW,Z000017,02261,34,Lee M. Zeldin,majority,
HSPW,D000191,00279,1,Peter A. DeFazio,minority,Ranking Member
HSPW,N000147,00868,2,Eleanor Holmes Norton,minority,
HSPW,N000002,00850,3,Jerrold Nadler,minority,
HSPW,B000911,00132,4,Corrine Brown,minority,
HSPW,J000126,00599,5,Eddie Bernice Johnson,minority,
HSPW,C000984,00256,6,Elijah E. Cummings,minority,
HSPW,L000560,01675,7,Rick Larsen,minority,
HSPW,C001037,01564,8,Michael E. Capuano,minority,
HSPW,N000179,01602,9,Grace F. Napolitano,minority,
HSPW,L000563,01781,10,Daniel Lipinski,minority,
HSPW,C001068,01878,11,Steve Cohen,minority,
HSPW,S001165,01818,12,Albio Sires,minority,
HSPW,E000290,01894,13,Donna F. Edwards,minority,
HSPW,G000559,01973,14,John Garamendi,minority,
HSPW,C001072,01889,15,André Carson,minority,
HSPW,H001063,02089,16,Janice Hahn,minority,
HSPW,N000127,00867,17,Richard M. Nolan,minority,
HSPW,K000368,01907,18,Ann Kirkpatrick,minority,
HSPW,T000468,01940,19,Dina Titus,minority,
HSPW,M001185,02150,20,Sean Patrick Maloney,minority,
HSPW,E000293,02114,21,Elizabeth H. Esty,minority,
HSPW,F000462,02119,22,Lois Frankel,minority,
HSPW,B001286,02127,23,Cheri Bustos,minority,
HSPW,H001068,02101,24,Jared Huffman,minority,
HSPW,B001285,02106,25,Julia Brownley,minority,
SSGA,J000293,02086,1,Ron Johnson,majority,Chairman
SSGA,M000303,00754,2,John McCain,majority,
SSGA,P000449,00924,3,Rob Portman,majority,
SSGA,P000603,02082,4,Rand Paul,majority,
SSGA,L000575,02050,5,James Lankford,majority,
SSGA,A000368,02075,6,Kelly Ayotte,majority,
SSGA,E000285,01542,7,Michael B. Enzi,majority,
SSGA,E000295,02283,8,Joni Ernst,majority,
SSGA,S001197,02289,9,Ben Sasse,majority,
SSGA,C000174,00179,1,Thomas R. Carper,minority,Ranking Member
SSGA,M001170,01820,2,Claire McCaskill,minority,
SSGA,T000464,01829,3,Jon Tester,minority,
SSGA,B001230,01558,4,Tammy Baldwin,minority,
SSGA,H001069,02174,5,Heidi Heitkamp,minority,
SSGA,B001288,02194,6,Cory A. Booker,minority,
SSGA,P000595,01929,7,Gary Peters,minority,
SSBK,S000320,01049,1,Richard C. Shelby,majority,Chairman
SSBK,C000880,00250,2,Mike Crapo,majority,
SSBK,C001071,01825,3,Bob Corker,majority,
SSBK,V000127,01609,4,David Vitter,majority,
SSBK,T000461,02085,5,Patrick J. Toomey,majority,
SSBK,K000360,01647,6,Mark Kirk,majority,
SSBK,H001041,01863,7,Dean Heller,majority,
SSBK,S001184,02056,8,Tim Scott,majority,
SSBK,S001197,02289,9,Ben Sasse,majority,
SSBK,C001095,02098,10,Tom Cotton,majority,
SSBK,R000605,02288,11,Mike Rounds,majority,
SSBK,M000934,01507,12,Jerry Moran,majority,
SSBK,B000944,00136,1,Sherrod Brown,minority,Ranking Member
