code,bioguide_id,party,thomas_id,title,member_name,rank
HSAP04,L000480,minority,00709,Ranking Member,Nita M. Lowey,1
HSAP04,L000551,minority,01501,,Barbara Lee,2
HSAP04,R000576,minority,01728,,C. A. Dutch Ruppersberger,3
HSAP04,W000797,minority,01777,,Debbie Wasserman Schultz,4
HSAP04,S000248,minority,01042,,José E. Serrano,5
HSAP15,C001051,majority,01752,Chair,John R. Carter,1
HSAP15,C001048,majority,01670,,John Abney Culberson,2
HSAP15,F000372,majority,00414,Vice Chair,Rodney P. Frelinghuysen,3
HSAP15,F000459,majority,02061,,"Charles J. ""Chuck"" Fleischmann",4
HSAP15,H001052,majority,02026,,Andy Harris,5
HSAP15,S001192,majority,02168,,Chris Stewart,6
HSAP15,Y000066,majority,02242,,David Young,7
HSAP15,R000486,minority,00997,Ranking Member,Lucille Roybal-Allard,1
HSAP15,P000523,minority,00930,,David E. Price,2
HSAP15,C001063,minority,01807,,Henry Cuellar,3
HSAP15,K000009,minority,00616,,Marcy Kaptur,4
HSED,K000363,majority,01733,Chair,John Kline,1
HSED,W000795,majority,01688,,Joe Wilson,2
HSED,F000450,majority,01791,,Virginia Foxx,3
HSED,H001048,majority,01909,,Duncan Hunter,4
HSED,R000582,majority,01954,,David P. Roe,5
HSED,T000467,majority,01952,,Glenn Thompson,6
HSED,W000798,majority,01855,,Tim Walberg,7
HSED,S000018,majority,01009,,Matt Salmon,8
HSED,G000558,majority,01922,,Brett Guthrie,9
HSED,R000592,majority,02017,,Todd Rokita,10
HSED,B001269,majority,02054,,Lou Barletta,11
HSED,H001055,majority,02040,,Joseph J. Heck,12
HSED,M001189,majority,02130,,Luke Messer,13
HSED,B001289,majority,02197,,Bradley Byrne,14
HSED,B001290,majority,02203,,Dave Brat,15
HSED,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",16
HSED,B001293,majority,02249,,Mike Bishop,17
HSED,G000576,majority,02276,,Glenn Grothman,18
HSED,R000604,majority,02265,,Steve Russell,19
HSED,C001107,majority,02235,,Carlos Curbelo,20
HSED,S001196,majority,02263,,Elise M. Stefanik,21
HSED,A000372,majority,02239,,Rick W. Allen,22
HSED,S000185,minority,01037,Ranking Member,"Robert C. ""Bobby"" Scott",1
HSED,H000636,minority,01490,,Rubén Hinojosa,2
HSED,D000598,minority,01641,,Susan A. Davis,3
HSED,G000551,minority,01708,,Raúl M. Grijalva,4
HSED,C001069,minority,01836,,Joe Courtney,5
HSED,F000455,minority,01895,,Marcia L. Fudge,6
HSED,P000598,minority,01910,,Jared Polis,7
HSED,S001177,minority,01962,,Gregorio Kilili Camacho Sablan,8
HSED,W000808,minority,02004,,Frederica S. Wilson,9
HSED,B001278,minority,02092,,Suzanne Bonamici,10
HSED,P000607,minority,02171,,Mark Pocan,11
HSED,T000472,minority,02110,,Mark Takano,12
HSED,J000294,minority,02149,,Hakeem S. Jeffries,13
HSED,C001101,minority,02196,,Katherine M. Clark,14
HSED,A000370,minority,02201,,Alma S. Adams,15
HSED,D000623,minority,02227,,Mark DeSaulnier,16
SSAS20,F000463,majority,02179,Chairman,Deb Fischer,1
SSAS20,A000368,majority,02075,,Kelly Ayotte,2
SSAS20,C001095,majority,02098,,Tom Cotton,3
SSAS20,E000295,majority,02283,,Joni Ernst,4
SSAS20,T000476,majority,02291,,Thom Tillis,5
SSAS20,G000359,majority,00452,,Lindsey Graham,6
SSAS20,C001098,majority,02175,,Ted Cruz,7
SSAS20,M000303,majority,00754,Ex Officio,John McCain,8
SSAS20,N000032,minority,00859,Ranking Member,Bill Nelson,1
SSAS20,M001183,minority,01983,,"Joe Manchin, III",2
SSAS20,S001181,minority,01901,,Jeanne Shaheen,3
SSAS20,G000555,minority,01866,,Kirsten E. Gillibrand,4
SSAS20,D000607,minority,01850,,Joe Donnelly,5
SSAS20,K000384,minority,02176,,Tim Kaine,6
SSAS20,R000122,minority,00949,Ex Officio,Jack Reed,7
SSEG,M001153,majority,01694,Chairman,Lisa Murkowski,1
SSEG,B001261,majority,01881,,John Barrasso,2
SSEG,R000584,majority,01896,,James E. Risch,3
SSEG,L000577,majority,02080,,Mike Lee,4
SSEG,F000444,majority,01633,,Jeff Flake,5
SSEG,D000618,majority,02138,,Steve Daines,6
SSEG,C001075,majority,01925,,Bill Cassidy,7
SSEG,G000562,majority,01998,,Cory Gardner,8
SSEG,P000449,majority,00924,,Rob Portman,9
SSEG,H001061,majority,02079,,John Hoeven,10
SSEG,A000360,majority,01695,,Lamar Alexander,11
SSEG,C001047,majority,01676,,Shelley Moore Capito,12
SSEG,C000127,minority,00172,Ranking Member,Maria Cantwell,1
SSEG,W000779,minority,01247,,Ron Wyden,2
SSEG,S000033,minority,01010,,Bernard Sanders,3
SSEG,S000770,minority,01531,,Debbie Stabenow,4
SSEG,F000457,minority,01969,,Al Franken,5
SSEG,M001183,minority,01983,,"Joe Manchin, III",6
SSEG,H001046,minority,01937,,Martin Heinrich,7
SSEG,H001042,minority,01844,,Mazie K. Hirono,8
SSEG,K000383,minority,02185,,"Angus S. King, Jr.",9
SSEG,W000817,minority,02182,,Elizabeth Warren,10
HSGO06,D000621,majority,02116,Chair,Ron DeSantis,1
HSGO06,M000689,majority,00800,,John L. Mica,2
HSGO06,D000533,majority,00322,,John J. Duncan Jr.,3
HSGO06,H001071,majority,02237,,Jody B. Hice,4
HSGO06,R000604,majority,02265,Vice Chair,Steve Russell,5
HSGO06,H001073,majority,02269,,Will Hurd,6
HSGO06,L000562,minority,01686,Ranking Member,Stephen F. Lynch,1
HSGO06,K000385,minority,02190,,Robin L. Kelly,2
HSGO06,L000581,minority,02252,,Brenda L. Lawrence,3
HSGO06,L000582,minority,02230,,Ted Lieu,4
SSFI13,C001056,majority,01692,Chairman,John Cornyn,1
SSFI13,G000386,majority,00457,,Chuck Grassley,2
SSFI13,R000307,majority,00968,,Pat Roberts,3
SSFI13,T000250,majority,01534,,John Thune,4
SSFI13,I000055,majority,01608,,Johnny Isakson,5
SSFI13,P000449,majority,00924,,Rob Portman,6
SSFI13,H000338,majority,01351,Ex Officio,Orrin G. Hatch,7
SSFI13,W000779,minority,01247,Ranking Member,Ron Wyden,1
SSFI13,S000148,minority,01036,,Charles E. Schumer,2
SSFI13,S000770,minority,01531,,Debbie Stabenow,3
SSFI13,N000032,minority,00859,,Bill Nelson,4
HSAS02,H001055,majority,02040,Chair,Joseph J. Heck,1
HSAS02,J000255,majority,00612,,Walter B. Jones,2
HSAS02,K000363,majority,01733,,John Kline,3
HSAS02,C001077,majority,01912,,Mike Coffman,4
HSAS02,M001193,majority,02258,Vice Chair,Thomas MacArthur,5
HSAS02,S001196,majority,02263,,Elise M. Stefanik,6
HSAS02,C001094,majority,02103,,Paul Cook,7
HSAS02,K000387,majority,02228,,Stephen Knight,8
HSAS02,D000598,minority,01641,Ranking Member,Susan A. Davis,1
HSAS02,B001227,minority,01469,,Robert A. Brady,2
HSAS02,T000465,minority,01884,,Niki Tsongas,3
HSAS02,S001175,minority,01890,,Jackie Speier,4
HSAS02,W000799,minority,01856,,Timothy J. Walz,5
HSAS02,O000170,minority,02162,,Beto O'Rourke,6
SSAF14,P000612,majority,02286,Chairman,David Perdue,1
SSAF14,C000567,majority,00213,,Thad Cochran,2
SSAF14,M000355,majority,01395,,Mitch McConnell,3
SSAF14,B001236,majority,01687,,John Boozman,4
SSAF14,S001197,majority,02289,,Ben Sasse,5
SSAF14,G000386,majority,00457,,Chuck Grassley,6
SSAF14,R000307,majority,00968,Ex Officio,Pat Roberts,7
SSAF14,B001267,minority,01965,Ranking Member,Michael F. Bennet,1
SSAF14,K000367,minority,01826,,Amy Klobuchar,2
SSAF14,L000174,minority,01383,,Patrick J. Leahy,3
SSAF14,H001069,minority,02174,,Heidi Heitkamp,4
SSAF14,C001070,minority,01828,,"Robert P. Casey, Jr.",5
SSAF14,S000770,minority,01531,Ex Officio,Debbie Stabenow,6
HSAG29,R000603,majority,02256,Chair,David Rouzer,1
HSAG29,G000289,majority,00446,,Bob Goodlatte,2
HSAG29,K000362,majority,01724,,Steve King,3
HSAG29,D000616,majority,02062,,Scott DesJarlais,4
HSAG29,H001053,majority,02032,,Vicky Hartzler,5
HSAG29,Y000065,majority,02115,,Ted S. Yoho,6
HSAG29,N000189,majority,02275,,Dan Newhouse,7
HSAG29,K000388,majority,02294,,Trent Kelly,8
HSAG29,C001059,minority,01774,Ranking Member,Jim Costa,1
HSAG29,P000610,minority,02274,,Stacey E. Plaskett,2
HSAG29,V000132,minority,02167,,Filemon Vela,3
HSAG29,N000127,minority,00867,,Richard M. Nolan,4
HSAG29,B001286,minority,02127,,Cheri Bustos,5
SSCM24,C001098,majority,02175,Chairman,Ted Cruz,1
SSCM24,R000595,majority,02084,,Marco Rubio,2
SSCM24,M000934,majority,01507,,Jerry Moran,3
SSCM24,S001198,majority,02290,,Daniel Sullivan,4
SSCM24,G000562,majority,01998,,Cory Gardner,5
SSCM24,D000618,majority,02138,,Steve Daines,6
SSCM24,T000250,majority,01534,Ex Officio,John Thune,7
SSCM24,P000595,minority,01929,Ranking Member,Gary Peters,1
SSCM24,M000133,minority,00735,,Edward J. Markey,2
SSCM24,B001288,minority,02194,,Cory A. Booker,3
SSCM24,S001194,minority,02173,,Brian Schatz,4
SSCM24,U000039,minority,01567,,Tom Udall,5
SSCM24,N000032,minority,00859,Ex Officio,Bill Nelson,6
HSHM08,R000601,majority,02268,Chair,John Ratcliffe,1
HSHM08,K000210,majority,00635,,Peter T. King,2
HSHM08,M001179,majority,02053,,Tom Marino,3
HSHM08,P000605,majority,02157,,Scott Perry,4
HSHM08,C001102,majority,02200,,Curt Clawson,5
HSHM08,D000625,majority,02293,,Daniel M. Donovan Jr.,6
HSHM08,M001157,majority,01804,Ex Officio,Michael T. McCaul,7
HSHM08,R000588,minority,02023,Ranking Member,Cedric L. Richmond,1
HSHM08,S000030,minority,01522,,Loretta Sanchez,2
HSHM08,J000032,minority,00588,,Sheila Jackson Lee,3
HSHM08,L000559,minority,01668,,James R. Langevin,4
HSHM08,T000193,minority,01151,Ex Officio,Bennie G. Thompson,5
SSFR06,R000595,majority,02084,Chairman,Marco Rubio,1
SSFR06,F000444,majority,01633,,Jeff Flake,2
SSFR06,G000562,majority,01998,,Cory Gardner,3
SSFR06,P000612,majority,02286,,David Perdue,4
SSFR06,I000055,majority,01608,,Johnny Isakson,5
SSFR06,C001071,majority,01825,Ex Officio,Bob Corker,6
SSFR06,B000711,minority,00116,Ranking Member,Barbara Boxer,1
SSFR06,U000039,minority,01567,,Tom Udall,2
SSFR06,K000384,minority,02176,,Tim Kaine,3
SSFR06,M000133,minority,00735,,Edward J. Markey,4
SSFR06,C000141,minority,00174,Ex Officio,Benjamin L. Cardin,5
HSWM,R000570,majority,01560,Chair,Paul Ryan,1
HSWM,J000174,majority,00603,,Sam Johnson,2
HSWM,B000755,majority,01468,,Kevin Brady,3
HSWM,N000181,majority,01710,,Devin Nunes,4
HSWM,T000462,majority,01664,,Patrick J. Tiberi,5
HSWM,R000578,majority,01810,,David G. Reichert,6
HSWM,B001255,majority,01787,,Charles W. Boustany Jr.,7
HSWM,R000580,majority,01848,,Peter J. Roskam,8
HSWM,P000591,majority,01778,,Tom Price,9
HSWM,B001260,majority,01840,,Vern Buchanan,10
HSWM,S001172,majority,01860,,Adrian Smith,11
HSWM,J000290,majority,01921,,Lynn Jenkins,12
HSWM,P000594,majority,01930,,Erik Paulsen,13
HSWM,M001158,majority,01806,,Kenny Marchant,14
HSWM,B001273,majority,02063,,Diane Black,15
HSWM,R000585,majority,01982,,Tom Reed,16
HSWM,Y000064,majority,02019,,Todd C. Young,17
HSWM,K000376,majority,02051,,Mike Kelly,18
HSWM,R000586,majority,02048,,James B. Renacci,19
HSWM,M001181,majority,02052,,Patrick Meehan,20
HSWM,N000184,majority,02060,,Kristi L. Noem,21
HSWM,H001065,majority,02143,,George Holding,22
HSWM,S001195,majority,02191,,Jason Smith,23
HSWM,D000613,majority,02013,,Robert J. Dold,24
HSWM,L000263,minority,00683,Ranking Member,Sander M. Levin,1
HSWM,R000053,minority,00944,,Charles B. Rangel,2
HSWM,M000404,minority,00766,,Jim McDermott,3
HSWM,L000287,minority,00688,,John Lewis,4
HSWM,N000015,minority,00854,,Richard E. Neal,5
HSWM,B000287,minority,00070,,Xavier Becerra,6
HSWM,D000399,minority,00303,,Lloyd Doggett,7
HSWM,T000460,minority,01593,,Mike Thompson,8
HSWM,L000557,minority,01583,,John B. Larson,9
HSWM,B000574,minority,00099,,Earl Blumenauer,10
HSWM,K000188,minority,01498,,Ron Kind,11
HSWM,P000096,minority,01510,,Bill Pascrell Jr.,12
HSWM,C001038,minority,01604,,Joseph Crowley,13
HSWM,D000096,minority,01477,,Danny K. Davis,14
HSWM,S001156,minority,01757,,Linda T. Sánchez,15
SSGA,J000293,majority,02086,Chairman,Ron Johnson,1
SSGA,M000303,majority,00754,,John McCain,2
SSGA,P000449,majority,00924,,Rob Portman,3
SSGA,P000603,majority,02082,,Rand Paul,4
SSGA,L000575,majority,02050,,James Lankford,5
SSGA,A000368,majority,02075,,Kelly Ayotte,6
SSGA,E000285,majority,01542,,Michael B. Enzi,7
SSGA,E000295,majority,02283,,Joni Ernst,8
SSGA,S001197,majority,02289,,Ben Sasse,9
SSGA,C000174,minority,00179,Ranking Member,Thomas R. Carper,1
SSGA,M001170,minority,01820,,Claire McCaskill,2
SSGA,T000464,minority,01829,,Jon Tester,3
SSGA,B001230,minority,01558,,Tammy Baldwin,4
SSGA,H001069,minority,02174,,Heidi Heitkamp,5
SSGA,B001288,minority,02194,,Cory A. Booker,6
SSGA,P000595,minority,01929,,Gary Peters,7
HLIG,N000181,majority,01710,Chair,Devin Nunes,1
HLIG,M001144,majority,01685,,Jeff Miller,2
HLIG,C001062,majority,01805,,K. Michael Conaway,3
HLIG,K000210,majority,00635,,Peter T. King,4
HLIG,L000554,majority,00699,,Frank A. LoBiondo,5
HLIG,W000796,majority,01779,,Lynn A. Westmoreland,6
HLIG,R000583,majority,01916,,Thomas J. Rooney,7
HLIG,H001055,majority,02040,,Joseph J. Heck,8
HLIG,P000602,majority,02022,,Mike Pompeo,9
HLIG,R000435,majority,00985,,Ileana Ros-Lehtinen,10
HLIG,T000463,majority,01741,,Michael R. Turner,11
HLIG,W000815,majority,02152,,Brad R. Wenstrup,12
HLIG,S001192,majority,02168,,Chris Stewart,13
HLIG,S001150,minority,01635,Ranking Member,Adam B. Schiff,1
HLIG,G000535,minority,00478,,Luis V. Gutiérrez,2
HLIG,H001047,minority,01913,,James A. Himes,3
HLIG,S001185,minority,01988,,Terri A. Sewell,4
HLIG,C001072,minority,01889,,André Carson,5
HLIG,S001175,minority,01890,,Jackie Speier,6
HLIG,Q000023,minority,01967,,Mike Quigley,7
HLIG,S001193,minority,02104,,Eric Swalwell,8
HLIG,M001191,minority,02117,,Patrick Murphy,9
SSEV08,V000127,majority,01609,Chairman,David Vitter,1
SSEV08,B001261,majority,01881,,John Barrasso,2
SSEV08,C001047,majority,01676,,Shelley Moore Capito,3
SSEV08,C000880,majority,00250,,Mike Crapo,4
SSEV08,B001236,majority,01687,,John Boozman,5
SSEV08,S001141,majority,01548,,Jeff Sessions,6
SSEV08,W000437,majority,01226,,Roger F. Wicker,7
SSEV08,F000463,majority,02179,,Deb Fischer,8
SSEV08,I000024,majority,00583,Ex Officio,James M. Inhofe,9
SSEV08,B000711,minority,00116,Ranking Member,Barbara Boxer,1
SSEV08,C000174,minority,00179,,Thomas R. Carper,2
SSEV08,C000141,minority,00174,,Benjamin L. Cardin,3
SSEV08,S000033,minority,01010,,Bernard Sanders,4
SSEV08,W000802,minority,01823,,Sheldon Whitehouse,5
SSEV08,M001176,minority,01900,,Jeff Merkley,6
SSEV08,G000555,minority,01866,,Kirsten E. Gillibrand,7
SSAF16,H001061,majority,02079,Chairman,John Hoeven,1
SSAF16,M000355,majority,01395,,Mitch McConnell,2
SSAF16,B001236,majority,01687,,John Boozman,3
SSAF16,E000295,majority,02283,,Joni Ernst,4
SSAF16,T000476,majority,02291,,Thom Tillis,5
SSAF16,S001197,majority,02289,,Ben Sasse,6
SSAF16,R000307,majority,00968,Ex Officio,Pat Roberts,7
SSAF16,C001070,minority,01828,Ranking Member,"Robert P. Casey, Jr.",1
SSAF16,L000174,minority,01383,,Patrick J. Leahy,2
SSAF16,B000944,minority,00136,,Sherrod Brown,3
SSAF16,G000555,minority,01866,,Kirsten E. Gillibrand,4
SSAF16,B001267,minority,01965,,Michael F. Bennet,5
SSAF16,S000770,minority,01531,Ex Officio,Debbie Stabenow,6
SSFR02,G000562,majority,01998,Chairman,Cory Gardner,1
SSFR02,R000595,majority,02084,,Marco Rubio,2
SSFR02,J000293,majority,02086,,Ron Johnson,3
SSFR02,I000055,majority,01608,,Johnny Isakson,4
SSFR02,F000444,majority,01633,,Jeff Flake,5
SSFR02,C001071,majority,01825,Ex Officio,Bob Corker,6
SSFR02,C000141,minority,00174,Ranking Member,Benjamin L. Cardin,1
SSFR02,B000711,minority,00116,,Barbara Boxer,2
SSFR02,C001088,minority,01984,,Christopher A. Coons,3
SSFR02,U000039,minority,01567,,Tom Udall,4
SSGA01,P000449,majority,00924,Chairman,Rob Portman,1
SSGA01,M000303,majority,00754,,John McCain,2
SSGA01,P000603,majority,02082,,Rand Paul,3
SSGA01,L000575,majority,02050,,James Lankford,4
SSGA01,A000368,majority,02075,,Kelly Ayotte,5
SSGA01,S001197,majority,02289,,Ben Sasse,6
SSGA01,J000293,majority,02086,Ex Officio,Ron Johnson,7
SSGA01,M001170,minority,01820,Ranking Member,Claire McCaskill,1
SSGA01,T000464,minority,01829,,Jon Tester,2
SSGA01,B001230,minority,01558,,Tammy Baldwin,3
SSGA01,H001069,minority,02174,,Heidi Heitkamp,4
SSGA01,C000174,minority,00179,Ex Officio,Thomas R. Carper,5
SSSB,V000127,majority,01609,Chairman,David Vitter,1
SSSB,R000584,majority,01896,,James E. Risch,2
SSSB,R000595,majority,02084,,Marco Rubio,3
SSSB,P000603,majority,02082,,Rand Paul,4
SSSB,S001184,majority,02056,,Tim Scott,5
SSSB,F000463,majority,02179,,Deb Fischer,6
SSSB,G000562,majority,01998,,Cory Gardner,7
SSSB,E000295,majority,02283,,Joni Ernst,8
SSSB,A000368,majority,02075,,Kelly Ayotte,9
SSSB,E000285,majority,01542,,Michael B. Enzi,10
SSSB,S001181,minority,01901,Ranking Member,Jeanne Shaheen,1
SSSB,C000127,minority,00172,,Maria Cantwell,2
SSSB,C000141,minority,00174,,Benjamin L. Cardin,3
SSSB,H001069,minority,02174,,Heidi Heitkamp,4
SSSB,M000133,minority,00735,,Edward J. Markey,5
SSSB,B001288,minority,02194,,Cory A. Booker,6
SSSB,C001088,minority,01984,,Christopher A. Coons,7
SSSB,H001042,minority,01844,,Mazie K. Hirono,8
SSSB,P000595,minority,01929,,Gary Peters,9
SSEG04,C001075,majority,01925,Chairman,Bill Cassidy,1
SSEG04,P000449,majority,00924,,Rob Portman,2
SSEG04,B001261,majority,01881,,John Barrasso,3
SSEG04,A000360,majority,01695,,Lamar Alexander,4
SSEG04,L000577,majority,02080,,Mike Lee,5
SSEG04,H001061,majority,02079,,John Hoeven,6
SSEG04,C001047,majority,01676,,Shelley Moore Capito,7
SSEG04,M001153,majority,01694,Ex Officio,Lisa Murkowski,8
SSEG04,H001046,minority,01937,Ranking Member,Martin Heinrich,1
SSEG04,W000779,minority,01247,,Ron Wyden,2
SSEG04,S000033,minority,01010,,Bernard Sanders,3
SSEG04,S000770,minority,01531,,Debbie Stabenow,4
SSEG04,K000383,minority,02185,,"Angus S. King, Jr.",5
SSEG04,W000817,minority,02182,,Elizabeth Warren,6
SSEG04,C000127,minority,00172,Ex Officio,Maria Cantwell,7
HSWM01,J000174,majority,00603,Chair,Sam Johnson,1
HSWM01,R000585,majority,01982,,Tom Reed,2
HSWM01,D000613,majority,02013,,Robert J. Dold,3
HSWM01,Y000064,majority,02019,,Todd C. Young,4
HSWM01,K000376,majority,02051,,Mike Kelly,5
HSWM01,R000586,majority,02048,,James B. Renacci,6
HSWM01,B000755,majority,01468,,Kevin Brady,7
HSWM01,B000287,minority,00070,Ranking Member,Xavier Becerra,1
HSWM01,D000399,minority,00303,,Lloyd Doggett,2
HSWM01,L000557,minority,01583,,John B. Larson,3
HSWM01,B000574,minority,00099,,Earl Blumenauer,4
SSBU,E000285,majority,01542,Chairman,Michael B. Enzi,1
SSBU,G000386,majority,00457,,Chuck Grassley,2
SSBU,S001141,majority,01548,,Jeff Sessions,3
SSBU,C000880,majority,00250,,Mike Crapo,4
SSBU,G000359,majority,00452,,Lindsey Graham,5
SSBU,P000449,majority,00924,,Rob Portman,6
SSBU,T000461,majority,02085,,Patrick J. Toomey,7
SSBU,J000293,majority,02086,,Ron Johnson,8
SSBU,A000368,majority,02075,,Kelly Ayotte,9
SSBU,W000437,majority,01226,,Roger F. Wicker,10
SSBU,C001071,majority,01825,,Bob Corker,11
SSBU,P000612,majority,02286,,David Perdue,12
SSBU,S000033,minority,01010,Ranking Member,Bernard Sanders,1
SSBU,M001111,minority,01409,,Patty Murray,2
SSBU,W000779,minority,01247,,Ron Wyden,3
SSBU,S000770,minority,01531,,Debbie Stabenow,4
SSBU,W000802,minority,01823,,Sheldon Whitehouse,5
SSBU,W000805,minority,01897,,Mark R. Warner,6
SSBU,M001176,minority,01900,,Jeff Merkley,7
SSBU,B001230,minority,01558,,Tammy Baldwin,8
SSBU,K000384,minority,02176,,Tim Kaine,9
SSBU,K000383,minority,02185,,"Angus S. King, Jr.",10
HSGO29,M000689,majority,00800,Chair,John L. Mica,1
HSGO29,T000463,majority,01741,,Michael R. Turner,2
HSGO29,D000533,majority,00322,,John J. Duncan Jr.,3
HSGO29,A000367,majority,02029,,Justin Amash,4
HSGO29,M001184,majority,02094,,Thomas Massie,5
HSGO29,G000576,majority,02276,Vice Chair,Glenn Grothman,6
HSGO29,D000622,minority,02123,Ranking Member,Tammy Duckworth,1
HSGO29,W000822,minority,02259,,Bonnie Watson Coleman,2
HSGO29,D000623,minority,02227,,Mark DeSaulnier,3
HSGO29,B001296,minority,02267,,Brendan F. Boyle,4
HSAP18,D000604,majority,01799,Chair,Charles W. Dent,1
HSAP18,F000449,majority,01793,Vice Chair,Jeff Fortenberry,2
HSAP18,R000583,majority,01916,,Thomas J. Rooney,3
HSAP18,R000591,majority,01986,,Martha Roby,4
HSAP18,V000129,majority,02105,,David G. Valadao,5
HSAP18,J000295,majority,02154,,David P. Joyce,6
HSAP18,J000296,majority,02199,,David W. Jolly,7
HSAP18,B000490,minority,00091,Ranking Member,Sanford D. Bishop Jr.,1
HSAP18,F000030,minority,00368,,Sam Farr,2
HSAP18,P000523,minority,00930,,David E. Price,3
HSAP18,L000551,minority,01501,,Barbara Lee,4
HSRU,S000250,majority,01525,Chair,Pete Sessions,1
HSRU,F000450,majority,01791,Vice Chair,Virginia Foxx,2
HSRU,C001053,majority,01742,,Tom Cole,3
HSRU,W000810,majority,02008,,Rob Woodall,4
HSRU,B001248,majority,01751,,Michael C. Burgess,5
HSRU,S001187,majority,02047,,Steve Stivers,6
HSRU,C001093,majority,02121,,Doug Collins,7
HSRU,B001289,majority,02197,,Bradley Byrne,8
HSRU,N000189,majority,02275,,Dan Newhouse,9
HSRU,S000480,minority,01069,Ranking Member,Louise McIntosh Slaughter,1
